rating,reviewerName,reviewText,categories,gPlusPlaceId,unixReviewTime,reviewTime,gPlusUserId
3.0,omeed o,it was good.  it wasn't amazing.  I like chickfila better.  I just went here because I wnted fast food that wasnt a burger.,"['Chicken Restaurant', 'Fast Food Restaurant']",114035548648791424337,1220321439,"Sep 1, 2008",101239395172118589850
5.0,omeed o,"I wasnt expecting much walking in, but i was surely suprised.  The fish was flavourful and cooked perfectly.",['Seafood Restaurant'],114037365868810090120,1220321187,"Sep 1, 2008",101239395172118589850
1.0,omeed o,"one of the worst indian places i went to.  poor poor poor service.  Way over priced.  ""elegant"" wanna be restaurant.  people walking in with sandals babies on the floor.  Unkempt waiter.  Where is all the money going to?",['Indian Restaurant'],115024960231899427331,1220321905,"Sep 1, 2008",101239395172118589850
5.0,Ana Adame,I love this place !!! :),"['Italian Restaurant', 'European Restaurant']",108628254441058511388,1347054461,"Sep 7, 2012",101245259878183904264
5.0,Krisvany Medina,I AM ADDICTED TO IT!!! :),"['Restaurant', 'Asian Restaurant', 'Japanese Restaurant']",105142738415323928640,1292945461,"Dec 21, 2010",101247443044753501570
5.0,Krisvany Medina,BEST CHEF EVERRR! :),"['European Restaurant', 'Italian Restaurant']",110645907326585289727,1292945392,"Dec 21, 2010",101247443044753501570
5.0,Pat Mabry,Food and service were excellent.  Spinach with Paneer cheese was great,"['Indian Restaurant', 'Asian Restaurant', 'South Asian Restaurant']",107244070221756210630,1374381810,"Jul 20, 2013",101257705189851668579
3.0,Benjamin Craft-Rendon,"I have gone to Van Loc for well over a decade & while it is sadly reduced, it is still a fine spot to introduce someone to Vietnamese cuisine","['Vietnamese Restaurant', 'Asian Restaurant']",104105099023090809254,1290223336,"Nov 19, 2010",101258461275551621637
5.0,Benjamin Craft-Rendon,,"['Hamburger Restaurant', 'Mexican Restaurant', 'Cafe']",107180604819741146282,1331335722,"Mar 9, 2012",101258461275551621637
4.0,Benjamin Craft-Rendon,"Excellent assortment of toppings, fine thin-crust pizza place.",['Pizza Restaurant'],107414249594558008669,1289973664,"Nov 16, 2010",101258461275551621637
4.0,Benjamin Craft-Rendon,"Typical Chinese-American cuisine, reasonably priced, though I prefer dining in before or after the lunch rush to the sometimes slow delivery. Excellent scallop dishes.","['Chinese Restaurant', 'Asian Restaurant']",109081926257209847154,1276030568,"Jun 8, 2010",101258461275551621637
5.0,Benjamin Craft-Rendon,A source of both fine gelato and quality Italian imports with a staff willing to answer your questions about the items they carry.,['Restaurant'],112687475219559288230,1291874591,"Dec 8, 2010",101258461275551621637
1.0,Benjamin Craft-Rendon,"This buffet has steadily gone down hill for the last 6 ears. If you have any problems with MSG, please avoid","['Chinese Restaurant', 'Asian Restaurant']",113190630430549144592,1290360871,"Nov 21, 2010",101258461275551621637
3.0,Benjamin Craft-Rendon,"Quality soup, late hours. Menu is slowly becoming smaller.","['Mexican Restaurant', 'Latin American Restaurant']",115631952736031683255,1289974009,"Nov 16, 2010",101258461275551621637
5.0,Benjamin Craft-Rendon,Classic Tex-Mex with large portions & good prices (if sadly not as cheap as they once were). Obviously part of the neighbourhood as evidenced by the birthday bounce rentals.,"['Latin American Restaurant', 'Mexican Restaurant']",116134728035269156659,1296661579,"Feb 2, 2011",101258461275551621637
3.0,Trevor Brooks,Annoying to find if you are not familiar with the area. Its actually in the middle of the park and an outdoor restaurant.,['Greek Restaurant'],101017700154915787917,1373329469,"Jul 8, 2013",101258556569931011383
5.0,Trevor Brooks,Love wingstop and this frachise represents the brand well.,"['Chicken Restaurant', 'Chicken Wings Restaurant']",103587031955148794891,1374715735,"Jul 24, 2013",101258556569931011383
5.0,Sam S,Awesome service. Staff and management here are always nice and friendly and have always kept it a clean environment. Good service and prices as well.,"['American Restaurant', 'Sports Bar', 'Live Music Venue']",104340561867208344987,1380768510,"Oct 2, 2013",101259704746771366862
5.0,Steve Lorke,"I absolutely love Thu-Thu. My neighbor recommended it several years ago. The food is very good, there is a large selection, the prices are reasonable, and the service is great. The people are very nice as well. Family owned and operated.","['Restaurant', 'Asian Restaurant', 'Southeast Asian Restaurant']",102212026879551006902,1313096311,"Aug 11, 2011",101263025828522747101
3.0,ryan cumming,"After finding hair in my dates coffee, we were assured that our meal wouldnt have any problems. When the main course came out the presentation was outstanding. Upon cutting up my first few bites i found that the cheese was extra stringy. When i tried to pull the cheese apart i realized it was more hair! The waitress linda, who claimed to be the manager, had the nerve to accuse my date of planting the hair to get out of the bill. Niether of us had taken any more than two bites. Insult to injury. NEVER again will we return as customers.","['Mexican Restaurant', 'Latin American Restaurant', 'Pan-Latin Restaurant']",117145676246721793912,1348974647,"Sep 29, 2012",101263477200825788547
5.0,Erin Ash,Best service I have received in a long time!! Food was excellent!!,"['Tex-Mex Restaurant', 'Latin American Restaurant', 'Mexican Restaurant']",111093331557639269579,1393355313,"Feb 25, 2014",101264311661767290062
3.0,Jaq Tuttle,"Great food, but it's too crowded. Last time I was there, I had to sit outside in the cold because there were no seats indoors. They have those heater things on the patio, but they don't really help. I was freezing!","['Greek Restaurant', 'Mediterranean Restaurant', 'Cafe']",100049916095060220864,1325118721,"Dec 28, 2011",101264602855595213194
1.0,Cassie Smith,"Walked in with a group of 6, seated ourselves, given menus then nothing for about 15 minutes. Tons of staff standing around with no one acknowledging us. I was excited to try the wings that my husband has been raving about but horrible service ruins everything. We walked out and had wings down the road at Sams Boat. I won't be returning.",['Restaurant'],112979143388473125070,1388154065,"Dec 27, 2013",101266084271713105401
5.0,Ashley Marie,,"['Mexican Restaurant', 'Latin American Restaurant', 'Tex-Mex Restaurant']",113535006517351078963,1335900995,"May 1, 2012",101272549843313962084
5.0,Ashley Marie,,['Vietnamese Restaurant'],117772635901991865240,1335900981,"May 1, 2012",101272549843313962084
4.0,Rodger Cooley,,"['Chinese Restaurant', 'Asian Restaurant']",101655442311431088831,1289917473,"Nov 16, 2010",101272781095022023649
3.0,Rodger Cooley,,"['American Restaurant', 'Takeout Restaurant', 'Hamburger Restaurant']",101845749636118370051,1289917598,"Nov 16, 2010",101272781095022023649
4.0,Rodger Cooley,,"['Latin American Restaurant', 'Mexican Restaurant']",114536076358146640429,1289917478,"Nov 16, 2010",101272781095022023649
3.0,mauricio leon,,"['Restaurant', 'American Restaurant', 'Breakfast Restaurant']",117809511301017892665,1350577204,"Oct 18, 2012",101276553291873765894
5.0,Michael Stromberg,This place is one of the best texmex restaurants in the clear lake area.,"['Latin American Restaurant', 'Mexican Restaurant']",114536076358146640429,1335481140,"Apr 26, 2012",101278014082609631390
5.0,Mike Smart,"This place rocks. It's clean, it's nice and the food is outstanding.  The bar area is convenient and has been tended well every time I've been there. TVs behind the bar made it a good spot for me to go watch a game one night. Full bar and a great wine list.  Being seated has been an equally solid experience for me. The restaurant has a nice atmosphere for the family or a date, but it isn't too serious as to go with friends and enjoy a lively meal.  The staff is great. The hostess was welcoming and efficient in getting us in and seated (on a busy night.) Waiters/waitresses are all polite and helpful. Good with the specials and the wines. Crowded every time I've been but you're not packed in or lacking in privacy at your table. Manager came by during the meal to make sure everything was up to expectation.  But man.... the food. Oysters are the best I've had in Houston on the half shell. The crab bisque I had was amazing. Last time I was there, I had one of the specials which was a lightly crusted rainbow trout with cream sauce, risotto and spinach - I was telling friends about this meal afterwards. Outstanding. Everything I've seen come out of the kitchen looks and smells unbelievable.  Also, save room for dessert - the bread pudding is the best I've had, on an impressive dessert menu.","['Seafood Restaurant', 'Steak House']",100590801304910381561,1359927222,"Feb 3, 2013",101283959465347663079
4.0,Ashley Nicole,"went there for lunch today, was hungrier than a mofo. fast moving line, good food, excellent service. combination rice is the bomb. wll go back soon.i","['Asian Restaurant', 'Chinese Restaurant']",117604512900864540303,1351878797,"Nov 2, 2012",101285144313091198194
2.0,Mandee James,"Expected grade A pizza, but was disappointed. Greasy, but decent.","['Pizza Restaurant', 'European Restaurant', 'Italian Restaurant']",102968200754067149314,1387333457,"Dec 17, 2013",101286605286844504455
3.0,bridgette jordan,"i hate thinking about going here on the weekend for breakfast because the line is soooooooo long. But once we are there the line seems to narrow down pretty fast, plus we are giving samples as we ate along with free beverages.. I love the food its seasoned to perfection always hot.. The owner is very hospitableness and friendly. he walks around greets his customers with a warm hello, handshake, hug, conversation. Very friendly and hospitable.. love this place..  Bridgette","['Breakfast Restaurant', 'Soul Food Restaurant']",115968992644606085412,1386795808,"Dec 11, 2013",101287163961081525760
5.0,Erin Wehrman,"I love this place! Everytime I'm in Houston I make a point to stop by for GREAT greek food. It's uses the Panera Bread way of ordering. It's fast to get your food, but it gets busy busy around the dinner hour and is sometimes hard to find a table.   Make sure you get a taste of the desserts too!   The staff is very friendly and fast, its a great atmosphere!","['Greek Restaurant', 'Mediterranean Restaurant', 'Cafe']",100049916095060220864,1264298813,"Jan 23, 2010",101288289909587127433
4.0,Debra Williams,It my place hang out to eat and have a drinks. The services  are great . When my son come in town I have bring him there.,['Seafood Restaurant'],100589614534163997195,1376282119,"Aug 11, 2013",101291584619486531217
4.0,Steven Rathke,"Excellent kobe beef burgers,  fun beer list.","['Hamburger Restaurant', 'Fast Food Restaurant', 'American Restaurant']",101506436782869860638,1350437788,"Oct 16, 2012",101296410155630282680
3.0,Steven Rathke,"I was skipped in line no excuse just looked past me (6'2"" ) ....","['French Restaurant', 'Bakery', 'Coffee Shop']",102088827750544176913,1352855576,"Nov 13, 2012",101296410155630282680
4.0,Gagan Singh,,"['Pizza Restaurant', 'European Restaurant']",114980362359685517443,1316044618,"Sep 14, 2011",101299605351457101269
4.0,Felipe Serrano,,"['Chicken Restaurant', 'Fast Food Restaurant', 'Sandwich Shop']",102759001192630402426,1296614635,"Feb 1, 2011",101301048337005648009
3.0,Felipe Serrano,,"['Deli', 'Fast Food Restaurant', 'Sandwich Shop']",103973865053754291070,1296614913,"Feb 1, 2011",101301048337005648009
2.0,Felipe Serrano,,"['Asian Restaurant', 'Southeast Asian Restaurant', 'Thai Restaurant']",104866528976484942550,1296614894,"Feb 1, 2011",101301048337005648009
3.0,Felipe Serrano,,"['Barbecue Restaurant', 'Caterer']",106303573597101532834,1296614895,"Feb 1, 2011",101301048337005648009
5.0,Felipe Serrano,,"['Pan-Asian Restaurant', 'Asian Restaurant', 'Latin American Restaurant']",107062433395213009610,1296614902,"Feb 1, 2011",101301048337005648009
3.0,Felipe Serrano,,"['Caterer', 'Restaurant']",110076618786380120731,1296614160,"Feb 1, 2011",101301048337005648009
5.0,Stephen Rifai,"Our company had lunch catered in, and I have to say it was AMAZING! We had a large order of fajitas, both chicken and beef, for the majority of the office, and ordered some vegetable quesadillas for anyone that does not eat meat. The beef fajitas were delicious and perfectly cooked which is impressive considering it had to be delivered so you know there had to be some thought put into the cook time during travel. We had a variety of sauces (my favorite being the salsa verde) and a ton of chips so I made half a plate of nachos and a fajita. I would definitely reccomend their catering services and can't wait to go to their nearest location to eat again (possibly try a margarita off the clock with my meal).","['Mexican Restaurant', 'Latin American Restaurant']",115631952736031683255,1377871277,"Aug 30, 2013",101302130599136831718
5.0,Jairo Sanchez,Delicious pizza at a great price!,"['Takeout Restaurant', 'Pizza Delivery']",102434071177153493444,1302918707,"Apr 15, 2011",101310165559929220363
5.0,Jairo Sanchez,,"['Chinese Restaurant', 'Asian Restaurant']",103853657255676353826,1305941135,"May 20, 2011",101310165559929220363
5.0,Leyla A. Roberson,Always great food and sweets...,"['French Restaurant', 'Coffee Shop', 'Bakery']",101762891745676380897,1357865125,"Jan 10, 2013",101312015855289910908
5.0,John Brokaw,Every thing was grate.,"['Oyster Bar Restaurant', 'Seafood Restaurant']",103123701611352844726,1337559106,"May 20, 2012",101318351257485416911
5.0,John Brokaw,Best tamales I have had in years.,"['Mexican Restaurant', 'Latin American Restaurant']",107871003201654093766,1337454243,"May 19, 2012",101318351257485416911
5.0,Yari Garcia,"I love this place, always go there for lunch when I can. The food is fresh and super healthy.","['Mediterranean Restaurant', 'Fast Food Restaurant', 'Middle Eastern Restaurant']",106921893863438559853,1389818929,"Jan 15, 2014",101320489157763193518
5.0,Yari Garcia,,"['Chinese Restaurant', 'Fast Food Restaurant']",116522339548359264518,1377645713,"Aug 27, 2013",101320489157763193518
1.0,Jordan Clem,We called at 1030pm then put me on hold for 30mins and then told me they would not take my order because they were about to close.,"['Pizza Restaurant', 'European Restaurant']",108657039270415594864,1297730049,"Feb 14, 2011",101322420472983108258
5.0,Miriam&#39; Ligas,Perfect!♡,"['Hamburger Restaurant', 'American Restaurant']",100136887621288899955,1383690659,"Nov 5, 2013",101325649252212747444
5.0,daniel vega,Ive been going to pho 21 for about 4 years we go at least 2 times a month .... we LOVE IT their food is so good . The staff is so nice and curtious and we have our favorite waitress that now are whole oder by memory you feel at HOME .. its so GOOOODDD !!!!!!!!!!!!!!!!!! my favorite is the combo 1 with no meat and i get three other of spring rolls with that equals 6 spring rolls and they have the best hot oil chilli they should sell it in STORES we go to many vetnemise resturants and its not the same we LOVE PHO 21 !!!!!!!!!!!!!!!!!!,"['Vietnamese Restaurant', 'Asian Restaurant', 'Southeast Asian Restaurant']",101637890258227014180,1351207503,"Oct 25, 2012",101329048788985601275
4.0,Rex G,French food - very tasty. We go often.,['French Restaurant'],105438106597985676012,1348684002,"Sep 26, 2012",101330368588013211038
4.0,Rex G,Better than all the big chains,"['Hamburger Restaurant', 'American Restaurant', 'Fast Food Restaurant']",105722993427442298612,1350077568,"Oct 12, 2012",101330368588013211038
5.0,dilbaghsingh sahi,,"['Pizza Delivery', 'Takeout Restaurant']",116519006932560933578,1390002970,"Jan 17, 2014",101331184652573227734
4.0,Ashutosh Srivastava,,"['Indian Restaurant', 'Asian Restaurant', 'South Asian Restaurant']",104535840166350312026,1289938000,"Nov 16, 2010",101332001314565620062
3.0,Ashutosh Srivastava,,"['Indian Restaurant', 'Asian Restaurant', 'South Asian Restaurant']",109298127037555699867,1329962313,"Feb 22, 2012",101332001314565620062
4.0,Ashutosh Srivastava,,"['Pizza Restaurant', 'European Restaurant']",114980362359685517443,1295038191,"Jan 14, 2011",101332001314565620062
5.0,Andrea Upton,"Yum!! I am amazed at the quality of the food and service here. The bacon wrapped filet is to die for, as are the cheese rolls. Very impressive salad bar as well","['Brazilian Restaurant', 'South American Restaurant', 'Steak House']",109430901164732984062,1394248306,"Mar 7, 2014",101332324907617524146
5.0,Marc Johnson,,['Hamburger Restaurant'],111761020108810413616,1330454823,"Feb 28, 2012",101336097522410644731
2.0,oscar loera,I got hung up on twice and the third time they answered and never said anything I could hear sum dumb lil b!#@: giggling,['Pizza Restaurant'],118326254129122420809,1349830984,"Oct 9, 2012",101345539859417985384
3.0,Monica Gonzales,I never ate huurr..,"['Chinese Restaurant', 'Asian Restaurant']",109081926257209847154,1373154333,"Jul 6, 2013",101350340865965722841
3.0,Monica Gonzales,:'(:-D,"['Chicken Restaurant', 'Chicken Wings Restaurant', 'Fast Food Restaurant']",110336366786742837485,1393372026,"Feb 25, 2014",101350340865965722841
3.0,AGoog leUser,"While waiting for your meal you are served pita chips and herbed olive oil.  The olive oil was flavorless, and the huge pile of dried herbs didn't help to flavor it or add any meaningful texture.    My wife and I ordered the pie plates.  Some of them were pretty good.    The cheese stuffed pasteries are not to be missed.    The dolmas were tinned.","['Mediterranean Restaurant', 'Health Food Restaurant', 'Middle Eastern Restaurant']",105285717523452522673,1372545185,"Jun 29, 2013",101354408812075411729
4.0,Ashley Reichert,"I go here every so often with the guys I work with since it's near the office. Their burgers are consistently tasty, not too greasy, juicy, and cooked well with a yummy variety of toppings. However, I wouldn't say there is anything really special about them. Just a good 'ol burger. The onion rings are hand-dripped, and are yummy, but know the batter is substantial, not one of those thin batters. Fries are not bad! Price is decent, though a burger, fries/o-ring, and drink will run you over $10. They also have a few chicken sandwich options (seasoned nicely!) and salads, or grilled cheese for the kids. The place is always clean and the staff is quick and polite. Does get quite busy at lunch time though. If you don't know where to go for lunch, try Southwell's. It's a sure win, and a stand-by.","['American Restaurant', 'Fast Food Restaurant', 'Hamburger Restaurant']",113405921678861670108,1307742215,"Jun 10, 2011",101356998396494254576
5.0,Ayten Agayeva,,['Restaurant'],116498532001424558029,1392646856,"Feb 17, 2014",101357490054844522841
1.0,Eleonora Kroninger-Oxley,"Horrible place! The server didn't even introduce herself. She was rude and disrespectful. Didn't even apologize for her disrespect all she said was that she didn't know what to say. She said her name was Ana but had no name badge. She claimed she didn't have one and some employees don't have one. They didn't even have milk for my coffee and the manager was dismissive and rude. Will never go back. Need to learn about the business of service! Kudos to the people greeting, they were well dressed with name tags, they stated that is part of their uniform.","['Restaurant', 'American Restaurant', 'Breakfast Restaurant']",117809511301017892665,1308522708,"Jun 19, 2011",101359449552308454344
3.0,Avery S.,"I have been going here for many years.  Recently, they have increased the dinner price and also charge $1 extra per softshell crab handrolls.  Very disappointed at the new pricing.","['Japanese Restaurant', 'Asian Restaurant', 'Seafood Restaurant']",102261559449278949912,1380207812,"Sep 26, 2013",101361292350849469267
3.0,Grady Cowardin,"Great selection of beer, gelatto and nice atmosphere. Good service. Overall food is decent but avoid the burgers, $10 for frozen patties should have the manager/owner being grilled instead of the food.","['Cafe', 'American Restaurant', 'Breakfast Restaurant']",112124600810148387865,1317660530,"Oct 3, 2011",101363474529869453220
5.0,Robert Cunningham,,"['Latin American Restaurant', 'Mexican Restaurant']",102092958638359415324,1302983443,"Apr 16, 2011",101364045042711857310
2.0,Leigh Kohlman,"I will never go there again! Food was cold , they never refilled food or brought out fresh food, oh not to mention the bathroom was just gross one clean stall out of 4. Manager didn't Care about the food being cold. The iccream machine was not clean and the ice cream came out like water. just do not waste your money!","['Restaurant', 'Buffet Restaurant', 'American Restaurant']",108238109625349471881,1353252412,"Nov 18, 2012",101364333152011238182
2.0,Joe Adams,Food is not great. Service is slow. No refills on drinks. Overall worst Chinese place I've ever been to.,"['Asian Restaurant', 'Chinese Restaurant', 'Wine Bar']",104662704842416676532,1343177858,"Jul 24, 2012",101367021227926095278
4.0,Colin Stuart,Slow service good food great prices interesting atmosphere,"['Thai Restaurant', 'Asian Restaurant', 'Southeast Asian Restaurant']",102112811729884768220,1320003594,"Oct 30, 2011",101369502513332558180
5.0,Colin Stuart,Great miso rainbow spicy girl and panang curry,"['Sushi Restaurant', 'Asian Restaurant', 'Japanese Restaurant']",103910903908097474527,1388089639,"Dec 26, 2013",101369502513332558180
4.0,Colin Stuart,,"['Mexican Restaurant', 'Latin American Restaurant']",110981440529688728764,1352935875,"Nov 14, 2012",101369502513332558180
5.0,Colin Stuart,Excellent.,"['Pizza Restaurant', 'European Restaurant', 'Italian Restaurant']",112286332270406559898,1354845163,"Dec 6, 2012",101369502513332558180
4.0,Colin Stuart,Pancakes are huge!!,['American Restaurant'],113081910665829527294,1325352400,"Dec 31, 2011",101369502513332558180
4.0,Colin Stuart,,"['Restaurant', 'European Restaurant', 'Dessert Restaurant']",114569104858056748597,1352935899,"Nov 14, 2012",101369502513332558180
5.0,Robert Hughes,"This place is amazing, great burgers, AMAZING shakes and good prices. I love the name too.","['Restaurant', 'Hamburger Restaurant']",103238649608801210602,1346889355,"Sep 5, 2012",101370139616737350796
5.0,Dinesh Vijeyakumar,,"['Pub', 'European Restaurant']",100664654811875405101,1386620616,"Dec 9, 2013",101373748849701483118
5.0,Kevin Dean,,"['Asian Restaurant', 'South Asian Restaurant', 'Indian Restaurant']",113127434397735996994,1357673537,"Jan 8, 2013",101382490488100000526
4.0,jeff Nueman,"Been there several times.  Its a good place, but sometimes the service lacks a little. I will continue to go.","['Tex-Mex Restaurant', 'Latin American Restaurant', 'Mexican Restaurant']",101364702690359643836,1364059746,"Mar 23, 2013",101390817089776334485
4.0,jeff Nueman,I was happy overall.  The food was good. The staff was plesant.,"['Asian Restaurant', 'Chinese Restaurant']",105630014207832552425,1363835821,"Mar 20, 2013",101390817089776334485
5.0,Brad Ortiz,New management has gotten this place good again. Bread no longer tastes like they never clean the baking trays.,"['Sandwich Shop', 'Fast Food Restaurant', 'Deli']",104996202084708633836,1309794251,"Jul 4, 2011",101390964546799760825
5.0,Brad Ortiz,"One of the best pizza places in Houston, period, take it from a pig with a fantastic palate! Never been disappointed here. Great pizza and selection of high quality beer.","['Pizza Restaurant', 'Italian Restaurant', 'Caterer']",105976680743660956068,1315082976,"Sep 3, 2011",101390964546799760825
5.0,Brad Ortiz,"This place is awesome, great homemade burgers and friendly staff. Very old school, I loved it. The steak burger was perfect.","['Fast Food Restaurant', 'American Restaurant', 'Sandwich Shop']",107556784991884048067,1359485723,"Jan 29, 2013",101390964546799760825
5.0,Brad Ortiz,"As far as fast food goes, this sonic is one of the good ones! Go here and avoid the terrible Jack, Wendys, and	Popeyes in the area.","['Fast Food Restaurant', 'Hamburger Restaurant']",107775371029134869960,1315082462,"Sep 3, 2011",101390964546799760825
5.0,Brad Ortiz,,['Seafood Restaurant'],109752944604535739553,1301863817,"Apr 3, 2011",101390964546799760825
3.0,Brad Ortiz,"Pretty decent pizza, and open LATE which is awesome, but a little pricey for what it is.",['Pizza Restaurant'],109919326769923159201,1315082728,"Sep 3, 2011",101390964546799760825
4.0,Brad Ortiz,"Kind of hit and miss for me, the yardbird is INCREDIBLE, but the Democrat was horrible, worst barbacoa I've ever tasted. Second trip, another amazing yardbird, and just an ok Mr pink taco with ahi tuna. I'll definitely come back and try some different tacos, creative menu is a plus.","['Mexican Restaurant', 'Latin American Restaurant']",110981440529688728764,1328227146,"Feb 2, 2012",101390964546799760825
1.0,Brad Ortiz,"Had a Jalitos Ranch burger, and it was the worst burger I've ever eaten by far. By far by far. The worst burger ever.","['Ice Cream Shop', 'Dessert Shop', 'Fast Food Restaurant']",116391059390244020355,1309747499,"Jul 3, 2011",101390964546799760825
2.0,Rebecca Smith,"It was very crowded, which was quite pleasing at first, I thought the food must be good, however, the waiter was being too flippant - saying things like - should I bother to bring you bread? and then when we got our food, I was disgusted to find the vegetables were from a pack of frozen veges you buy in the supermarket and had been fried up.  Gross.  Food made me very uncomfortable when I got back to work, I wont eat here again.",['Italian Restaurant'],111320791104453450533,1347485535,"Sep 12, 2012",101394890398948541040
5.0,David Guerrero Jr,Best shakes I've had in a while!,"['Fast Food Restaurant', 'Hamburger Restaurant']",104695880821070417040,1363301313,"Mar 14, 2013",101400228731685417232
3.0,Danielle Young,,"['Restaurant', 'American Restaurant']",110080358204889152224,1364930840,"Apr 2, 2013",101400574647405682549
4.0,jc kingston,Always a great sandwich! fast and quick and delicious,"['Restaurant', 'European Restaurant', 'Fast Food Restaurant']",108892334666006656258,1389712914,"Jan 14, 2014",101401931704796605358
5.0,Willie Green,"I've been here twice with one visit being for take out and recently I dined in with family members. The food here is delicious, I've tried a couple of things so far from their appetizers to entrees like chicken teriyaki and of course their sushi and haven't been disappointed yet. Like the other reviewers have stated the people that work there are very nice and attentive ( even giving me something a little extra because my order was taking a while to prepare). I've think I've found a new spot to go.","['Japanese Restaurant', 'Sushi Restaurant']",107219629525704963150,1393257808,"Feb 24, 2014",101404506390019818456
2.0,Elizabeth Ethredge,"This was a group of prom students that had a horrible experience. The room has peeling wall paper and the table was nasty. They couldn't figure out how to get the bill split for them and made the group an hour late to prom!!! For what they paid, this was not a night to remember for the best. The group reservation was to include a surprise for my son's birthday. OMG, the catering supervisor called and asked him what he would like to do! Sum surprise. This is also the person that called an hour before he was to leave and told me she forgot to run my card for the deposit. So, I have talked to the head chef. He is going to have the Gen. Manager call me. We will see what they would like to do to fix this debacle.","['Singaporean Restaurant', 'Asian Restaurant', 'Southeast Asian Restaurant']",116278443587676915828,1369507672,"May 25, 2013",101406228878536240200
5.0,Robert Lybarger,"Fantastic, precisely the quality and service expected at this price point.","['Food Store', 'Steak House', 'Takeout Restaurant']",102126765665980622096,1381113468,"Oct 6, 2013",101412807618843274782
3.0,Robert Lybarger,,"['Sandwich Shop', 'Fast Food Restaurant', 'Breakfast Restaurant']",102216471160835387816,1386133957,"Dec 3, 2013",101412807618843274782
5.0,Robert Lybarger,Consistently great food.,"['Bakery', 'Deli', 'Fast Food Restaurant']",104098318028395429452,1381113152,"Oct 6, 2013",101412807618843274782
5.0,Lynn Thompson,"I love the alligator, shrimp & boudain balls.","['Seafood Restaurant', 'Sandwich Shop']",108074471028011939081,1366849651,"Apr 24, 2013",101412923085059582978
4.0,Troy Barnett,I was surprised how great the food was it's delicious and they deliver a plus,"['Chinese Restaurant', 'Asian Restaurant']",103853657255676353826,1360071587,"Feb 5, 2013",101416096918479258394
2.0,Troy Barnett,Overpriced and very small portions hated it stay away,"['Barbecue Restaurant', 'Caterer']",106303573597101532834,1338468460,"May 31, 2012",101416096918479258394
3.0,Troy Barnett,years ago like the spot food has changed for the worst,"['European Restaurant', 'Italian Restaurant', 'Pizza Restaurant']",111081423917373283663,1360071075,"Feb 5, 2013",101416096918479258394
5.0,Danny Tidwell,"I can't believe this review says closed. This place is very much open and oh sooooo good! Mexican food, seafood, pizza, italian food....everything! Great customer service and they deliver! SO GOOD and so cheap! $1.25 fajita tacos, $7.95 extra large pizza, $2.95 tortas $5.99 pan of lazangna, $6.00 pan of chicken alfraedo it couldn't get any better","['Pizza Restaurant', 'European Restaurant', 'Italian Restaurant']",115281324263019037889,1268170998,"Mar 9, 2010",101420698780500395862
5.0,Sean Darvishi,Great food at a great price!,"['Restaurant', 'Fast Food Restaurant', 'Mediterranean Restaurant']",105043322148151491728,1361204576,"Feb 18, 2013",101420986871010647219
5.0,Sean Darvishi,"As a northerner, I can say this is one of the few places I enjoy.  And it's a corporate place which is crazy.  It's near the top.  Not as good as Luigis in Midtown but that's too far.  They always have coupons here which is great!","['European Restaurant', 'Pizza Restaurant']",107970545328634965106,1394853075,"Mar 14, 2014",101420986871010647219
5.0,Sean Darvishi,,"['Asian Restaurant', 'Chinese Restaurant']",108027454674973937667,1361204463,"Feb 18, 2013",101420986871010647219
2.0,Sean Darvishi,Closed.  Got demolished today,"['Fast Food Restaurant', 'Hamburger Restaurant']",109771804855085993698,1368051221,"May 8, 2013",101420986871010647219
5.0,Sean Darvishi,This place is fantastic.  Me and the fiancee had pad thai and lo mein and both got spring rolls with shrimp.  Was exceptional.,"['Restaurant', 'Vietnamese Restaurant', 'Chicken Wings Restaurant']",110534904668401871151,1357004361,"Dec 31, 2012",101420986871010647219
5.0,Sean Darvishi,,"['Japanese Restaurant', 'Sushi Restaurant']",110897561021333981986,1388877303,"Jan 4, 2014",101420986871010647219
5.0,Sean Darvishi,Great deal for the money.   Drive thru is odd but worth it,['Restaurant'],113681125282713524981,1363668539,"Mar 18, 2013",101420986871010647219
5.0,Sean Darvishi,,"['Mexican Restaurant', 'Fast Food Restaurant']",117342719380615891363,1367976802,"May 7, 2013",101420986871010647219
2.0,Jeremy B Comeaux,"I've gone to this location several times and it is usually takes a long time to get my order , and 90% of the time my order is wrong in some way. The staff always looks like they are a bunch of chickens with their heads cut off. Not the cleanest looking place or staff.","['Fast Food Restaurant', 'Hamburger Restaurant']",100985319173119892573,1378951550,"Sep 11, 2013",101422201240232293416
5.0,Chad Ward,This place has an excellent selection of beer. The food is great too.,['Restaurant'],116005468780369265526,1395607076,"Mar 23, 2014",101429523902208591435
4.0,Chantily Jefferson,Great Place other than restrooms are outside,"['Fast Food Restaurant', 'Hamburger Restaurant', 'American Restaurant']",117535832694548150325,1360932443,"Feb 15, 2013",101430146871770843507
5.0,Aaron Landrum,Wow great pizza,['Delivery Restaurant'],111750034881254616364,1385684914,"Nov 28, 2013",101430257434714822439
5.0,Trenton Telge,,"['Mediterranean Restaurant', 'Fast Food Restaurant', 'Middle Eastern Restaurant']",106921893863438559853,1311797641,"Jul 27, 2011",101437167283376686374
5.0,Trenton Telge,,['Tex-Mex Restaurant'],113151739853851663743,1388275411,"Dec 28, 2013",101437167283376686374
